start_id,end_id,start_coordinate,end_coordinate,linear_distance,spearman,p-value
205,262,"24.988241,121.555610","24.984144,121.569064",1.432144816087446,-0.048060934036940506,0.39376291388811624
205,272,"24.988241,121.555610","24.984707,121.563125",0.853762153430504,-0.0021604777119669325,0.969437089323782
205,335,"24.988241,121.555610","24.986301,121.567855",1.2548001016196535,0.06463920360909052,0.2511658005206226
205,369,"24.988241,121.555610","24.988620,121.543610",1.2122416974351544,-0.014579388898037983,0.795969389122549
205,383,"24.988241,121.555610","24.978480,121.555450",1.0813723908078157,0.07884131037271913,0.16140403787226795
205,385,"24.988241,121.555610","24.985600,121.545310",1.0802636449137757,0.03573260631154265,0.5261524857648285
205,388,"24.988241,121.555610","24.995563,121.547092",1.182100033805463,-0.015546758355934984,0.782759022137816
205,391,"24.988241,121.555610","24.996600,121.540295",1.8022065564003615,0.13304762922844074,0.0177864653838105
206,225,"25.005386,121.55716","25.018600,121.554839",1.4823858334058762,-0.15131380963622776,0.006955222795805288
206,228,"25.005386,121.55716","24.998811,121.56789",1.3052730744317682,0.018067735789982574,0.7486330932532734
206,237,"25.005386,121.55716","25.001149,121.551418",0.7458332850768137,0.0,1.0
206,315,"25.005386,121.55716","25.001447,121.539037",1.8807819235110628,-0.06728882605704968,0.23221786801730562
206,364,"25.005386,121.55716","25.021090,121.552190",1.8104726655650711,-0.09923575130306604,0.07769499982034307
206,388,"25.005386,121.55716","24.995563,121.547092",1.4889595957570814,0.06729147667509416,0.23219943287893066
206,391,"25.005386,121.55716","24.996600,121.540295",1.9610598732960984,0.014596050474939205,0.7957413540123774
208,219,"25.035555,121.495342","25.031147,121.490740",0.6738969338310862,-0.03485023484700437,0.5364254247560925
208,249,"25.035555,121.495342","25.037706,121.506624",1.1632459201282368,0.07662293326302984,0.17356278763384042
208,257,"25.035555,121.495342","25.023316,121.492637",1.382968739792653,0.2038423571785136,0.0002587858495500124
208,275,"25.035555,121.495342","25.040988,121.507688",1.3836824471003926,-0.005229098845113636,0.9261146431888893
208,277,"25.035555,121.495342","25.044091,121.510250",1.7769479033001403,-0.07489256788157267,0.18350994891312447
208,297,"25.035555,121.495342","25.041702,121.499922",0.8229782589888996,0.02110988669836039,0.7081009284763542
208,299,"25.035555,121.495342","25.029264,121.499358",0.8061703547202973,0.006723778830255018,0.905083703065876
208,317,"25.035555,121.495342","25.026823,121.491675",1.0356562275504324,0.21359869546998092,0.0001269440651087586
208,321,"25.035555,121.495342","25.031334,121.505085",1.0888001305955826,0.12782616117634496,0.02283195996622566
208,327,"25.035555,121.495342","25.031580,121.514640",1.9967602520803336,-0.1355686555968129,0.01571979307220117
208,347,"25.035555,121.495342","25.041340,121.511350",1.737962881857387,-0.11837103151133371,0.035150324404422
