start_id,end_id,start_name,end_name,start_coordinate,end_coordinate,route,linear_distance,route,distance,trip duration,distance_value(km),time_value(min)
315,369,捷運萬隆站(1號出口),世新大學,"25.001447,121.539037","24.98862,121.54361",途經萬隆街,1.494001715080959,途經萬隆街,2.6 公里,9 分,2.6,9.0
315,383,捷運萬隆站(1號出口),一壽橋,"25.001447,121.539037","24.97848,121.55545",途經萬隆街,3.036161495685498,途經萬隆街,6.3 公里,19 分,6.3,19.0
315,385,捷運萬隆站(1號出口),和興路26巷口,"25.001447,121.539037","24.9856,121.54531",途經萬隆街,1.8661583231278216,途經萬隆街,3.2 公里,10 分,3.2,10.0
315,388,捷運萬隆站(1號出口),景華街128巷口,"25.001447,121.539037","24.995563,121.547092",途經台9線和景華街,1.0421423847587306,途經台9線和景華街,1.4 公里,5 分,1.4,5.0
315,391,捷運萬隆站(1號出口),景仁公園,"25.001447,121.539037","24.9966,121.540295",途經台9線,0.5517308644353006,途經台9線,600 公尺,2 分,0.6,2.0
335,369,景文中學,世新大學,"24.986301,121.567855","24.98862,121.54361",途經保儀路109巷,2.461225569467166,途經保儀路109巷,5.6 公里,18 分,5.6,18.0
335,383,景文中學,一壽橋,"24.986301,121.567855","24.97848,121.55545",途經保儀路,1.5229030815843907,途經保儀路,1.8 公里,6 分,1.8,6.0
335,385,景文中學,和興路26巷口,"24.986301,121.567855","24.9856,121.54531",途經保儀路109巷,2.2775026727165026,途經保儀路109巷,5.3 公里,16 分,5.3,16.0
335,388,景文中學,景華街128巷口,"24.986301,121.567855","24.995563,121.547092",途經景興路,2.333795635853792,途經景興路,6.6 公里,21 分,6.6,21.0
335,391,景文中學,景仁公園,"24.986301,121.567855","24.9966,121.540295",途經景文街,3.0071842672718114,途經景文街,6.3 公里,21 分,6.3,21.0
369,383,世新大學,一壽橋,"24.98862,121.54361","24.97848,121.55545",途經樟新街,1.640322098143757,途經樟新街,3.7 公里,11 分,3.7,11.0
369,385,世新大學,和興路26巷口,"24.98862,121.54361","24.9856,121.54531",途經木柵路一段,0.3759928086411761,途經木柵路一段,650 公尺,2 分,0.65,2.0
369,388,世新大學,景華街128巷口,"24.98862,121.54361","24.995563,121.547092",途經景後街,0.8456248981576991,途經景後街,1.4 公里,5 分,1.4,5.0
369,391,世新大學,景仁公園,"24.98862,121.54361","24.9966,121.540295",途經台9線,0.9451988874507913,途經台9線,1.8 公里,7 分,1.8,7.0
383,385,一壽橋,和興路26巷口,"24.97848,121.55545","24.9856,121.54531",途經樟新街,1.2923545499134164,途經樟新街,3.4 公里,10 分,3.4,10.0
383,388,一壽橋,景華街128巷口,"24.97848,121.55545","24.995563,121.547092",途經景興路,2.071946103293438,途經景興路,5.3 公里,17 分,5.3,17.0
383,391,一壽橋,景仁公園,"24.97848,121.55545","24.9966,121.540295",途經景文街,2.523869836676399,途經景文街,5.0 公里,16 分,5.0,16.0
385,388,和興路26巷口,景華街128巷口,"24.9856,121.54531","24.995563,121.547092",途經景興路,1.1181963706419136,途經景興路,2.2 公里,8 分,2.2,8.0
385,391,和興路26巷口,景仁公園,"24.9856,121.54531","24.9966,121.540295",途經景文街,1.3195013546159045,途經景文街,1.9 公里,8 分,1.9,8.0
388,391,景華街128巷口,景仁公園,"24.995563,121.547092","24.9966,121.540295",途經景華街97巷,0.6957282390579306,途經景華街97巷,900 公尺,4 分,0.9,4.0
69,66,興豐公園,師範大學公館校區,"24.999837,121.547778","25.007528,121.537188",途經汀州路四段,1.3669861202199585,途經汀州路四段,2.2 公里,8 分,2.2,8.0
94,66,捷運景美站,師範大學公館校區,"24.993254,121.541059","25.007528,121.537188",途經汀洲路四段和景福街,1.628745540284632,途經汀洲路四段和景福街,2.0 公里,7 分,2.0,7.0
98,66,羅斯福景隆街口,師範大學公館校區,"24.999378,121.540197","25.007528,121.537188",途經汀州路四段,0.9525287891630767,途經汀州路四段,1.5 公里,6 分,1.5,6.0
104,66,台北花木批發市場,師範大學公館校區,"25.004023,121.54074","25.007528,121.537188",途經汀州路四段,0.5284969887272768,途經汀州路四段,1.3 公里,5 分,1.3,5.0
141,66,文山行政中心,師範大學公館校區,"24.989902,121.569984","25.007528,121.537188",途經汀洲路四段,3.8436365783056554,途經汀洲路四段,9.1 公里,28 分,9.1,28.0
142,66,捷運木柵站,師範大學公館校區,"24.997996,121.57444","25.007528,121.537188",途經汀洲路四段,3.905934455588813,途經汀洲路四段,9.6 公里,28 分,9.6,28.0
143,66,捷運動物園站(2號出口),師範大學公館校區,"24.997659,121.578752","25.007528,121.537188",途經新光路二段,4.335882304561805,途經新光路二段,10.0 公里,31 分,10.0,31.0
144,66,國立政治大學,師範大學公館校區,"24.988363,121.576536","25.007528,121.537188",途經汀州路四段和汀洲路四段,4.503969140534476,途經汀州路四段和汀洲路四段,9.4 公里,29 分,9.4,29.0
151,66,考試院,師範大學公館校區,"24.987507,121.549827","25.007528,121.537188",途經汀洲路四段,2.558626483284296,途經汀洲路四段,4.5 公里,14 分,4.5,14.0
166,66,臺北市立景美女中,師範大學公館校區,"24.980602,121.556177","25.007528,121.537188",途經汀洲路四段,3.545606746591444,途經汀洲路四段,6.6 公里,20 分,6.6,20.0
171,66,文山運動中心,師範大學公館校區,"24.996842,121.559651","25.007528,121.537188",途經汀州路四段,2.5579697817332248,途經汀州路四段,3.7 公里,15 分,3.7,15.0
205,66,木柵光輝路口,師範大學公館校區,"24.988241,121.55561","25.007528,121.537188",途經汀洲路四段,2.8325151184152264,途經汀洲路四段,5.0 公里,15 分,5.0,15.0
206,66,捷運辛亥站,師範大學公館校區,"25.005386,121.55716","25.007528,121.537188",途經辛亥路四段,2.0299845538793684,途經辛亥路四段,3.9 公里,14 分,3.9,14.0
228,66,捷運萬芳社區站,師範大學公館校區,"24.998811,121.56789","25.007528,121.537188",途經萬芳路,3.2462282059259855,途經萬芳路,4.6 公里,18 分,4.6,18.0
247,66,木柵公園,師範大學公館校區,"24.987144,121.560627","25.007528,121.537188",途經106縣道,3.270708394273443,途經106縣道,5.7 公里,18 分,5.7,18.0
262,66,永安藝文館-表演36房,師範大學公館校區,"24.984144,121.569064","25.007528,121.537188",途經汀洲路四段,4.131004335025701,途經汀洲路四段,8.0 公里,24 分,8.0,24.0
272,66,忠順區民活動中心,師範大學公館校區,"24.984707,121.563125","25.007528,121.537188",途經汀洲路四段,3.639596498654895,途經汀洲路四段,7.5 公里,23 分,7.5,23.0
296,66,萬和二號公園,師範大學公館校區,"25.001545,121.536446","25.007528,121.537188",途經汀州路四段和汀洲路四段/溪洲街,0.666973745872243,途經汀州路四段和汀洲路四段/溪洲街,800 公尺,3 分,0.8,3.0
315,66,捷運萬隆站(1號出口),師範大學公館校區,"25.001447,121.539037","25.007528,121.537188",途經汀州路四段,0.6989914672070701,途經汀州路四段,1.0 公里,4 分,1.0,4.0
335,66,景文中學,師範大學公館校區,"24.986301,121.567855","25.007528,121.537188",途經汀洲路四段,3.8876273417633644,途經汀洲路四段,7.8 公里,24 分,7.8,24.0
369,66,世新大學,師範大學公館校區,"24.98862,121.54361","25.007528,121.537188",途經汀洲路四段,2.1925349763157573,途經汀洲路四段,2.9 公里,9 分,2.9,9.0
383,66,一壽橋,師範大學公館校區,"24.97848,121.55545","25.007528,121.537188",途經汀洲路四段,3.7084815439811534,途經汀洲路四段,6.5 公里,19 分,6.5,19.0
385,66,和興路26巷口,師範大學公館校區,"24.9856,121.54531","25.007528,121.537188",途經汀洲路四段,2.5636831888212006,途經汀洲路四段,3.5 公里,10 分,3.5,10.0
388,66,景華街128巷口,師範大學公館校區,"24.995563,121.547092","25.007528,121.537188",途經汀洲路四段,1.6602029666168885,途經汀洲路四段,2.5 公里,9 分,2.5,9.0
391,66,景仁公園,師範大學公館校區,"24.9966,121.540295","25.007528,121.537188",途經汀州路四段和萬隆街,1.250499298918887,途經汀州路四段和萬隆街,1.7 公里,6 分,1.7,6.0
94,69,捷運景美站,興豐公園,"24.993254,121.541059","24.999837,121.547778",途經景華街,0.9959180232668042,途經景華街,1.4 公里,7 分,1.4,7.0
98,69,羅斯福景隆街口,興豐公園,"24.999378,121.540197","24.999837,121.547778",途經興隆路二段,0.7669921982375156,途經興隆路二段,1.2 公里,5 分,1.2,5.0
104,69,台北花木批發市場,興豐公園,"25.004023,121.54074","24.999837,121.547778",途經景豐街,0.8484038387025846,途經景豐街,1.1 公里,4 分,1.1,4.0
141,69,文山行政中心,興豐公園,"24.989902,121.569984","24.999837,121.547778",途經106縣道,2.4973560945783606,途經106縣道,4.0 公里,16 分,4.0,16.0
142,69,捷運木柵站,興豐公園,"24.997996,121.57444","24.999837,121.547778",途經萬芳路,2.699269608639184,途經萬芳路,3.6 公里,14 分,3.6,14.0
143,69,捷運動物園站(2號出口),興豐公園,"24.997659,121.578752","24.999837,121.547778",途經106縣道,3.1361536999056785,途經106縣道,5.2 公里,19 分,5.2,19.0
144,69,國立政治大學,興豐公園,"24.988363,121.576536","24.999837,121.547778",途經興隆路三段和106縣道,3.169287806664037,途經興隆路三段和106縣道,4.6 公里,17 分,4.6,17.0
151,69,考試院,興豐公園,"24.987507,121.549827","24.999837,121.547778",途經景隆街,1.3814041809783593,途經景隆街,5.0 公里,16 分,5.0,16.0
166,69,臺北市立景美女中,興豐公園,"24.980602,121.556177","24.999837,121.547778",途經景隆街,2.293241085593391,途經景隆街,7.1 公里,23 分,7.1,23.0
171,69,文山運動中心,興豐公園,"24.996842,121.559651","24.999837,121.547778",途經仙岩路,1.2436645326458495,途經仙岩路,1.7 公里,7 分,1.7,7.0
205,69,木柵光輝路口,興豐公園,"24.988241,121.55561","24.999837,121.547778",途經景興路,1.5083662654976866,途經景興路,4.0 公里,14 分,4.0,14.0
206,69,捷運辛亥站,興豐公園,"25.005386,121.55716","24.999837,121.547778",途經興隆路二段,1.129077832128691,途經興隆路二段,1.5 公里,8 分,1.5,8.0
228,69,捷運萬芳社區站,興豐公園,"24.998811,121.56789","24.999837,121.547778",途經興隆路三段和萬芳路,2.0334978604927922,途經興隆路三段和萬芳路,2.8 公里,11 分,2.8,11.0
247,69,木柵公園,興豐公園,"24.987144,121.560627","24.999837,121.547778",途經106縣道,1.9130110762777144,途經106縣道,3.1 公里,13 分,3.1,13.0
262,69,永安藝文館-表演36房,興豐公園,"24.984144,121.569064","24.999837,121.547778",途經景興路,2.7640417268611404,途經景興路,7.0 公里,23 分,7.0,23.0
272,69,忠順區民活動中心,興豐公園,"24.984707,121.563125","24.999837,121.547778",途經忠順街一段,2.282437558363158,途經忠順街一段,3.6 公里,15 分,3.6,15.0
296,69,萬和二號公園,興豐公園,"25.001545,121.536446","24.999837,121.547778",途經景豐街,1.159500417607401,途經景豐街,1.6 公里,6 分,1.6,6.0
315,69,捷運萬隆站(1號出口),興豐公園,"25.001447,121.539037","24.999837,121.547778",途經景豐街,0.9002426021918005,途經景豐街,1.4 公里,6 分,1.4,6.0
335,69,景文中學,興豐公園,"24.986301,121.567855","24.999837,121.547778",途經景興路,2.521217771157716,途經景興路,6.7 公里,23 分,6.7,23.0
369,69,世新大學,興豐公園,"24.98862,121.54361","24.999837,121.547778",途經景興路,1.3118526665275705,途經景興路,1.7 公里,7 分,1.7,7.0
383,69,一壽橋,興豐公園,"24.97848,121.55545","24.999837,121.547778",途經景隆街,2.4893414531609674,途經景隆街,7.1 公里,22 分,7.1,22.0
385,69,和興路26巷口,興豐公園,"24.9856,121.54531","24.999837,121.547778",途經景興路和景文街,1.5966329150603422,途經景興路和景文街,2.9 公里,11 分,2.9,11.0
388,69,景華街128巷口,興豐公園,"24.995563,121.547092","24.999837,121.547778",途經興隆路二段,0.47848136770094957,途經興隆路二段,950 公尺,3 分,0.95,3.0
391,69,景仁公園,興豐公園,"24.9966,121.540295","24.999837,121.547778",途經興隆路二段和景興路46巷,0.8362019518277041,途經興隆路二段和景興路46巷,1.3 公里,5 分,1.3,5.0
98,94,羅斯福景隆街口,捷運景美站,"24.999378,121.540197","24.993254,121.541059",途經羅斯福路六段159巷1弄和羅斯福路六段/台9線,0.683931601202127,途經羅斯福路六段159巷1弄和羅斯福路六段/台9線,750 公尺,3 分,0.75,3.0
104,94,台北花木批發市場,捷運景美站,"25.004023,121.54074","24.993254,121.541059",途經台9線,1.193347589025144,途經台9線,1.5 公里,5 分,1.5,5.0
141,94,文山行政中心,捷運景美站,"24.989902,121.569984","24.993254,121.541059",途經景文街,2.9436923600951315,途經景文街,7.6 公里,24 分,7.6,24.0
142,94,捷運木柵站,捷運景美站,"24.997996,121.57444","24.993254,121.541059",途經木柵路四段/106縣道,3.4106276577451777,途經木柵路四段/106縣道,8.1 公里,25 分,8.1,25.0
143,94,捷運動物園站(2號出口),捷運景美站,"24.997659,121.578752","24.993254,121.541059",途經新光路二段,3.836409719963615,途經新光路二段,8.5 公里,28 分,8.5,28.0
144,94,國立政治大學,捷運景美站,"24.988363,121.576536","24.993254,121.541059",途經景美街和景文街,3.6224184504326633,途經景美街和景文街,7.9 公里,26 分,7.9,26.0
151,94,考試院,捷運景美站,"24.987507,121.549827","24.993254,121.541059",途經景文街,1.0903445760963946,途經景文街,3.0 公里,10 分,3.0,10.0
166,94,臺北市立景美女中,捷運景美站,"24.980602,121.556177","24.993254,121.541059",途經景文街,2.072162872657578,途經景文街,5.1 公里,17 分,5.1,17.0
171,94,文山運動中心,捷運景美站,"24.996842,121.559651","24.993254,121.541059",途經興隆路二段,1.918559325786219,途經興隆路二段,2.7 公里,10 分,2.7,10.0
205,94,木柵光輝路口,捷運景美站,"24.988241,121.55561","24.993254,121.541059",途經木柵路一段/106縣道,1.57048571678685,途經木柵路一段/106縣道,3.5 公里,12 分,3.5,12.0
206,94,捷運辛亥站,捷運景美站,"25.005386,121.55716","24.993254,121.541059",途經興隆路二段,2.109029081974668,途經興隆路二段,2.8 公里,11 分,2.8,11.0
228,94,捷運萬芳社區站,捷運景美站,"24.998811,121.56789","24.993254,121.541059",途經興隆路二段,2.7777438374456893,途經興隆路二段,3.6 公里,13 分,3.6,13.0
247,94,木柵公園,捷運景美站,"24.987144,121.560627","24.993254,121.541059",途經106縣道,2.0882713693300716,途經106縣道,4.2 公里,15 分,4.2,15.0
262,94,永安藝文館-表演36房,捷運景美站,"24.984144,121.569064","24.993254,121.541059",途經景文街,3.0020592659045526,途經景文街,6.6 公里,21 分,6.6,21.0
272,94,忠順區民活動中心,捷運景美站,"24.984707,121.563125","24.993254,121.541059",途經景文街,2.42060143006974,途經景文街,6.0 公里,20 分,6.0,20.0
296,94,萬和二號公園,捷運景美站,"25.001545,121.536446","24.993254,121.541059",途經羅斯福路六段/台9線,1.0297381209420404,途經羅斯福路六段/台9線,1.3 公里,4 分,1.3,4.0
315,94,捷運萬隆站(1號出口),捷運景美站,"25.001447,121.539037","24.993254,121.541059",途經羅斯福路六段/台9線,0.9302343064389189,途經羅斯福路六段/台9線,1.3 公里,5 分,1.3,5.0
335,94,景文中學,捷運景美站,"24.986301,121.567855","24.993254,121.541059",途經景文街,2.812786012462028,途經景文街,6.3 公里,20 分,6.3,20.0
369,94,世新大學,捷運景美站,"24.98862,121.54361","24.993254,121.541059",途經景後街和景美街,0.5743052761063269,途經景後街和景美街,1.3 公里,5 分,1.3,5.0
383,94,一壽橋,捷運景美站,"24.97848,121.55545","24.993254,121.541059",途經景文街,2.188457294560184,途經景文街,5.0 公里,16 分,5.0,16.0
385,94,和興路26巷口,捷運景美站,"24.9856,121.54531","24.993254,121.541059",途經景文街,0.9502888230990864,途經景文街,2.0 公里,7 分,2.0,7.0
388,94,景華街128巷口,捷運景美站,"24.995563,121.547092","24.993254,121.541059",途經景華街,0.6605860757706967,途經景華街,800 公尺,3 分,0.8,3.0
391,94,景仁公園,捷運景美站,"24.9966,121.540295","24.993254,121.541059",途經羅斯福路六段/台9線,0.37858580944209663,途經羅斯福路六段/台9線,450 公尺,2 分,0.45,2.0
104,98,台北花木批發市場,羅斯福景隆街口,"25.004023,121.54074","24.999378,121.540197",途經台9線和興隆路一段,0.5174517275311137,途經台9線和興隆路一段,800 公尺,3 分,0.8,3.0
141,98,文山行政中心,羅斯福景隆街口,"24.989902,121.569984","24.999378,121.540197",途經景文街,3.185069871017785,途經景文街,8.1 公里,26 分,8.1,26.0
142,98,捷運木柵站,羅斯福景隆街口,"24.997996,121.57444","24.999378,121.540197",途經木柵路四段/106縣道,3.4602587735408217,途經木柵路四段/106縣道,8.5 公里,27 分,8.5,27.0
143,98,捷運動物園站(2號出口),羅斯福景隆街口,"24.997659,121.578752","24.999378,121.540197",途經新光路二段,3.8968325643316972,途經新光路二段,9.0 公里,30 分,9.0,30.0
144,98,國立政治大學,羅斯福景隆街口,"24.988363,121.576536","24.999378,121.540197",途經景美街和景文街,3.8661965192965515,途經景美街和景文街,8.4 公里,28 分,8.4,28.0
151,98,考試院,羅斯福景隆街口,"24.987507,121.549827","24.999378,121.540197",途經景福街,1.6353461473118114,途經景福街,4.2 公里,14 分,4.2,14.0
166,98,臺北市立景美女中,羅斯福景隆街口,"24.980602,121.556177","24.999378,121.540197",途經景福街,2.632229826620142,途經景福街,6.3 公里,20 分,6.3,20.0
171,98,文山運動中心,羅斯福景隆街口,"24.996842,121.559651","24.999378,121.540197",途經景華街,1.9839028894400201,途經景華街,2.9 公里,11 分,2.9,11.0
205,98,木柵光輝路口,羅斯福景隆街口,"24.988241,121.55561","24.999378,121.540197",途經景福街和木柵路一段/106縣道,1.9857395249811,途經景福街和木柵路一段/106縣道,4.7 公里,15 分,4.7,15.0
206,98,捷運辛亥站,羅斯福景隆街口,"25.005386,121.55716","24.999378,121.540197",途經興隆路二段203巷和興隆路二段,1.8371659138189067,途經興隆路二段203巷和興隆路二段,2.8 公里,12 分,2.8,12.0
228,98,捷運萬芳社區站,羅斯福景隆街口,"24.998811,121.56789","24.999378,121.540197",途經萬芳路,2.7963367871472906,途經萬芳路,3.7 公里,15 分,3.7,15.0
247,98,木柵公園,羅斯福景隆街口,"24.987144,121.560627","24.999378,121.540197",途經景福街和106縣道,2.467904342713326,途經景福街和106縣道,5.4 公里,18 分,5.4,18.0
262,98,永安藝文館-表演36房,羅斯福景隆街口,"24.984144,121.569064","24.999378,121.540197",途經景文街,3.3676344616659084,途經景文街,7.0 公里,23 分,7.0,23.0
272,98,忠順區民活動中心,羅斯福景隆街口,"24.984707,121.563125","24.999378,121.540197",途經景文街,2.8282664610465025,途經景文街,6.5 公里,22 分,6.5,22.0
296,98,萬和二號公園,羅斯福景隆街口,"25.001545,121.536446","24.999378,121.540197",途經台9線和羅斯福路五段218巷,0.4483377387580812,途經台9線和羅斯福路五段218巷,650 公尺,3 分,0.65,3.0
315,98,捷運萬隆站(1號出口),羅斯福景隆街口,"25.001447,121.539037","24.999378,121.540197",途經萬隆街52巷,0.25737222339129234,途經萬隆街52巷,650 公尺,3 分,0.65,3.0
335,98,景文中學,羅斯福景隆街口,"24.986301,121.567855","24.999378,121.540197",途經景文街,3.1456274600009686,途經景文街,6.8 公里,22 分,6.8,22.0
369,98,世新大學,羅斯福景隆街口,"24.98862,121.54361","24.999378,121.540197",途經景興路,1.240506010268291,途經景興路,1.9 公里,7 分,1.9,7.0
383,98,一壽橋,羅斯福景隆街口,"24.97848,121.55545","24.999378,121.540197",途經景福街,2.7803374842035797,途經景福街,6.2 公里,20 分,6.2,20.0
385,98,和興路26巷口,羅斯福景隆街口,"24.9856,121.54531","24.999378,121.540197",途經景福街,1.6111551745002404,途經景福街,3.2 公里,10 分,3.2,10.0
388,98,景華街128巷口,羅斯福景隆街口,"24.995563,121.547092","24.999378,121.540197",途經景隆街和景興路,0.8143071140218036,途經景隆街和景興路,1.2 公里,4 分,1.2,4.0
391,98,景仁公園,羅斯福景隆街口,"24.9966,121.540295","24.999378,121.540197",途經羅斯福路六段159巷1弄,0.3078859852215925,途經羅斯福路六段159巷1弄,500 公尺,3 分,0.5,3.0
141,104,文山行政中心,台北花木批發市場,"24.989902,121.569984","25.004023,121.54074",途經汀洲路四段,3.3410501144159723,途經汀洲路四段,9.1 公里,29 分,9.1,29.0
142,104,捷運木柵站,台北花木批發市場,"24.997996,121.57444","25.004023,121.54074",途經木柵路四段/106縣道,3.46688117262324,途經木柵路四段/106縣道,9.6 公里,30 分,9.6,30.0
143,104,捷運動物園站(2號出口),台北花木批發市場,"24.997659,121.578752","25.004023,121.54074",途經新光路二段,3.9015062910414384,途經新光路二段,10.0 公里,33 分,10.0,33.0
144,104,國立政治大學,台北花木批發市場,"24.988363,121.576536","25.004023,121.54074",途經羅斯福路五段218巷和汀洲路四段,4.00851224151294,途經羅斯福路五段218巷和汀洲路四段,9.4 公里,31 分,9.4,31.0
151,104,考試院,台北花木批發市場,"24.987507,121.549827","25.004023,121.54074",途經興隆路二段和興隆路三段,2.046635345874733,途經興隆路二段和興隆路三段,4.6 公里,16 分,4.6,16.0
166,104,臺北市立景美女中,台北花木批發市場,"24.980602,121.556177","25.004023,121.54074",途經汀洲路四段,3.0265106810225784,途經汀洲路四段,6.6 公里,22 分,6.6,22.0
171,104,文山運動中心,台北花木批發市場,"24.996842,121.559651","25.004023,121.54074",途經興隆路一段和興隆路二段,2.0681558737308623,途經興隆路一段和興隆路二段,2.5 公里,9 分,2.5,9.0
205,104,木柵光輝路口,台北花木批發市場,"24.988241,121.55561","25.004023,121.54074",途經木柵路一段/106縣道,2.304297673387619,途經木柵路一段/106縣道,5.0 公里,17 分,5.0,17.0
206,104,捷運辛亥站,台北花木批發市場,"25.005386,121.55716","25.004023,121.54074",途經興隆路一段和興隆路二段,1.6643996290734293,途經興隆路一段和興隆路二段,2.6 公里,10 分,2.6,10.0
228,104,捷運萬芳社區站,台北花木批發市場,"24.998811,121.56789","25.004023,121.54074",途經萬芳路,2.8009133841548595,途經萬芳路,3.7 公里,14 分,3.7,14.0
247,104,木柵公園,台北花木批發市場,"24.987144,121.560627","25.004023,121.54074",途經106縣道,2.7434705003685433,途經106縣道,5.7 公里,20 分,5.7,20.0
262,104,永安藝文館-表演36房,台北花木批發市場,"24.984144,121.569064","25.004023,121.54074",途經汀洲路四段,3.6090820857605173,途經汀洲路四段,8.0 公里,26 分,8.0,26.0
272,104,忠順區民活動中心,台北花木批發市場,"24.984707,121.563125","25.004023,121.54074",途經汀洲路四段,3.1121179970435007,途經汀洲路四段,7.5 公里,25 分,7.5,25.0
296,104,萬和二號公園,台北花木批發市場,"25.001545,121.536446","25.004023,121.54074",途經興隆路一段、羅斯福路五段/台9線和羅斯福路五段218巷,0.5130729468090834,途經興隆路一段、羅斯福路五段/台9線和羅斯福路五段218巷,750 公尺,3 分,0.75,3.0
315,104,捷運萬隆站(1號出口),台北花木批發市場,"25.001447,121.539037","25.004023,121.54074",途經興隆路一段和羅斯福路五段/台9線,0.3331361862724037,途經興隆路一段和羅斯福路五段/台9線,550 公尺,2 分,0.55,2.0
335,104,景文中學,台北花木批發市場,"24.986301,121.567855","25.004023,121.54074",途經保儀路,3.3685326054704103,途經保儀路,7.8 公里,25 分,7.8,25.0
369,104,世新大學,台北花木批發市場,"24.98862,121.54361","25.004023,121.54074",途經汀洲路四段,1.7306590612425892,途經汀洲路四段,2.9 公里,11 分,2.9,11.0
383,104,一壽橋,台北花木批發市場,"24.97848,121.55545","25.004023,121.54074",途經汀洲路四段,3.1955214608330347,途經汀洲路四段,6.5 公里,21 分,6.5,21.0
385,104,和興路26巷口,台北花木批發市場,"24.9856,121.54531","25.004023,121.54074",途經汀洲路四段,2.0922681588890004,途經汀洲路四段,3.5 公里,12 分,3.5,12.0
388,104,景華街128巷口,台北花木批發市場,"24.995563,121.547092","25.004023,121.54074",途經興隆路一段和景華街,1.1355229656038759,途經興隆路一段和景華街,1.5 公里,6 分,1.5,6.0
391,104,景仁公園,台北花木批發市場,"24.9966,121.540295","25.004023,121.54074",途經台9線,0.8234933773548415,途經台9線,1.0 公里,5 分,1.0,5.0
142,141,捷運木柵站,文山行政中心,"24.997996,121.57444","24.989902,121.569984",途經木柵路四段/106縣道,1.0031214790073493,途經木柵路四段/106縣道,1.1 公里,4 分,1.1,4.0
143,141,捷運動物園站(2號出口),文山行政中心,"24.997659,121.578752","24.989902,121.569984",途經新光路二段,1.2336410583698914,途經新光路二段,1.4 公里,6 分,1.4,6.0
144,141,國立政治大學,文山行政中心,"24.988363,121.576536","24.989902,121.569984",途經指南路二段,0.6830981875343253,途經指南路二段,1.2 公里,6 分,1.2,6.0
151,141,考試院,文山行政中心,"24.987507,121.549827","24.989902,121.569984",途經木柵路三段、106縣道和試院路,2.05225726322518,途經木柵路三段、106縣道和試院路,2.5 公里,9 分,2.5,9.0
166,141,臺北市立景美女中,文山行政中心,"24.980602,121.556177","24.989902,121.569984",途經木柵路三段和木新路三段,1.7333420887055804,途經木柵路三段和木新路三段,2.4 公里,9 分,2.4,9.0
171,141,文山運動中心,文山行政中心,"24.996842,121.559651","24.989902,121.569984",途經興隆路三段,1.2958422618658592,途經興隆路三段,2.2 公里,8 分,2.2,8.0
205,141,木柵光輝路口,文山行政中心,"24.988241,121.55561","24.989902,121.569984",途經木柵路三段,1.462802543330149,途經木柵路三段,1.6 公里,6 分,1.6,6.0
206,141,捷運辛亥站,文山行政中心,"25.005386,121.55716","24.989902,121.569984",途經106縣道,2.1489406634167594,途經106縣道,4.2 公里,16 分,4.2,16.0
228,141,捷運萬芳社區站,文山行政中心,"24.998811,121.56789","24.989902,121.569984",途經木柵路四段/106縣道和萬芳路,1.0092629260467707,途經木柵路四段/106縣道和萬芳路,1.4 公里,6 分,1.4,6.0
247,141,木柵公園,文山行政中心,"24.987144,121.560627","24.989902,121.569984",途經木柵路三段,0.9928509748671338,途經木柵路三段,1.3 公里,6 分,1.3,6.0
262,141,永安藝文館-表演36房,文山行政中心,"24.984144,121.569064","24.989902,121.569984",途經木新路二段,0.6445567870462594,途經木新路二段,1.0 公里,4 分,1.0,4.0
272,141,忠順區民活動中心,文山行政中心,"24.984707,121.563125","24.989902,121.569984",途經木柵路三段,0.9003878917957661,途經木柵路三段,1.3 公里,5 分,1.3,5.0
296,141,萬和二號公園,文山行政中心,"25.001545,121.536446","24.989902,121.569984",途經木柵路三段,3.623108220298129,途經木柵路三段,8.4 公里,26 分,8.4,26.0
315,141,捷運萬隆站(1號出口),文山行政中心,"25.001447,121.539037","24.989902,121.569984",途經羅斯福路五段218巷,3.3758278249072853,途經羅斯福路五段218巷,8.8 公里,28 分,8.8,28.0
335,141,景文中學,文山行政中心,"24.986301,121.567855","24.989902,121.569984",途經木柵路三段和木柵路三段102巷,0.4531180055730548,途經木柵路三段和木柵路三段102巷,550 公尺,3 分,0.55,3.0
369,141,世新大學,文山行政中心,"24.98862,121.54361","24.989902,121.569984",途經木柵路三段,2.6664733249913968,途經木柵路三段,6.2 公里,19 分,6.2,19.0
383,141,一壽橋,文山行政中心,"24.97848,121.55545","24.989902,121.569984",途經木柵路三段,1.9375493093746086,途經木柵路三段,3.9 公里,12 分,3.9,12.0
385,141,和興路26巷口,文山行政中心,"24.9856,121.54531","24.989902,121.569984",途經木柵路三段,2.5362611854131183,途經木柵路三段,5.9 公里,18 分,5.9,18.0
388,141,景華街128巷口,文山行政中心,"24.995563,121.547092","24.989902,121.569984",途經景興路,2.394650462889831,途經景興路,7.8 公里,24 分,7.8,24.0
391,141,景仁公園,文山行政中心,"24.9966,121.540295","24.989902,121.569984",途經景文街,3.087738952240016,途經景文街,7.5 公里,24 分,7.5,24.0
143,142,捷運動物園站(2號出口),捷運木柵站,"24.997659,121.578752","24.997996,121.57444",途經106縣道和新光路二段,0.436902186807925,途經106縣道和新光路二段,2.1 公里,6 分,2.1,6.0
